uid	iid	label	u_gender	u_marital_status	u_occupation	u_activity
3061	8	1	1	1	1	0
3061	15	1	1	1	1	0
3062	8	1	1	0	1	0
3062	16	1	1	0	1	0
3063	18	1	0	0	0	0
3063	19	1	0	0	0	0
3064	8	1	1	0	0	0
3064	15	1	1	0	0	0
3065	8	1	0	0	0	0
3065	15	1	0	0	0	0
3066	8	1	1	0	1	0
3066	15	1	1	0	1	0
3067	8	1	1	0	0	0
3067	15	1	1	0	0	0
3068	8	1	1	0	0	0
3068	15	1	1	0	0	0
3069	8	1	1	0	0	0
3069	15	1	1	0	0	0
3070	8	1	1	0	0	0
3070	15	1	1	0	0	0
3071	2	1	1	1	1	0
3071	16	1	1	1	1	0
3072	8	1	1	0	0	0
3072	15	1	1	0	0	0
3073	8	1	1	0	0	0
3073	15	1	1	0	0	0
3074	8	1	0	0	1	0
3074	15	1	0	0	1	0
3075	2	1	1	0	0	1
3075	5	1	1	0	0	1
3075	8	1	1	0	0	1
3075	15	1	1	0	0	1
3076	8	1	1	0	0	0
3076	15	1	1	0	0	0
3077	8	1	0	0	1	0
3077	15	1	0	0	1	0
3078	8	1	1	0	0	1
3078	18	1	1	0	0	1
3078	19	1	1	0	0	1
3079	8	1	1	0	1	0
3079	15	1	1	0	1	0
3080	8	1	1	0	1	0
3080	15	1	1	0	1	0
3081	9	1	1	0	0	0
3081	16	1	1	0	0	0
3082	8	1	1	0	1	0
3082	15	1	1	0	1	0
3083	8	1	1	0	0	0
3083	15	1	1	0	0	0
3084	8	1	1	0	0	1
3084	10	1	1	0	0	1
3084	15	1	1	0	0	1
3084	16	1	1	0	0	1
3085	2	1	0	1	0	0
3085	10	1	0	1	0	0
3086	8	1	1	0	1	1
3086	15	1	1	0	1	1
3086	16	1	1	0	1	1
3087	8	1	1	0	0	0
3087	15	1	1	0	0	0
3088	8	1	0	1	1	0
3088	15	1	0	1	1	0
3089	8	1	0	0	0	0
3089	15	1	0	0	0	0
3090	8	1	1	0	0	0
3090	16	1	1	0	0	0
3091	8	1	1	0	1	0
3091	15	1	1	0	1	0
3092	7	1	1	1	1	0
3092	8	1	1	1	1	0
3093	8	1	1	0	0	0
3093	15	1	1	0	0	0
3094	8	1	1	0	1	0
3094	15	1	1	0	1	0
3095	8	1	0	1	0	0
3095	15	1	0	1	0	0
3096	8	1	0	0	0	0
3096	15	1	0	0	0	0
3097	8	1	1	0	0	1
3097	9	1	1	0	0	1
3097	16	1	1	0	0	1
3098	8	1	1	0	0	0
3098	15	1	1	0	0	0
3099	8	1	0	1	1	0
3099	15	1	0	1	1	0
3100	8	1	1	0	1	0
3100	15	1	1	0	1	0
3101	8	1	1	0	0	1
3101	11	1	1	0	0	1
3101	15	1	1	0	0	1
3101	16	1	1	0	0	1
3102	8	1	0	0	1	0
3102	15	1	0	0	1	0
3103	8	1	0	0	1	0
3103	15	1	0	0	1	0
3104	2	1	0	1	0	0
3104	9	1	0	1	0	0
3105	8	1	0	1	0	0
3105	15	1	0	1	0	0
3106	8	1	1	0	1	0
3106	15	1	1	0	1	0
3107	8	1	0	0	0	0
3107	15	1	0	0	0	0
3108	8	1	1	0	0	0
3108	21	1	1	0	0	0
3109	8	1	1	1	0	0
3109	15	1	1	1	0	0
3110	8	1	0	0	1	0
3110	16	1	0	0	1	0
3111	8	1	1	0	1	0
3111	16	1	1	0	1	0
3112	8	1	1	0	1	0
3112	15	1	1	0	1	0
3113	8	1	1	1	0	1
3113	15	1	1	1	0	1
3113	16	1	1	1	0	1
3114	8	1	1	0	1	0
3114	15	1	1	0	1	0
3115	8	1	0	0	0	0
3115	15	1	0	0	0	0
3116	18	1	0	1	0	0
3116	19	1	0	1	0	0
3117	8	1	0	1	0	0
3117	15	1	0	1	0	0
3118	8	1	1	0	1	0
3118	15	1	1	0	1	0
3119	8	1	0	0	1	1
3119	15	1	0	0	1	1
3119	18	1	0	0	1	1
3119	19	1	0	0	1	1
3120	8	1	1	0	0	1
3120	15	1	1	0	0	1
3120	16	1	1	0	0	1
3121	8	1	0	0	1	0
3121	15	1	0	0	1	0
3122	9	1	0	1	0	0
3122	16	1	0	1	0	0
3123	8	1	1	0	1	1
3123	15	1	1	0	1	1
3123	16	1	1	0	1	1
3124	8	1	1	0	0	1
3124	15	1	1	0	0	1
3124	17	1	1	0	0	1
3125	8	1	1	0	1	0
3125	15	1	1	0	1	0
3126	8	1	1	0	1	0
3126	15	1	1	0	1	0
3127	8	1	0	1	1	0
3127	15	1	0	1	1	0
3128	18	1	0	0	0	0
3128	19	1	0	0	0	0
3129	8	1	0	0	1	1
3129	13	1	0	0	1	1
3129	15	1	0	0	1	1
3129	16	1	0	0	1	1
3129	18	1	0	0	1	1
3129	19	1	0	0	1	1
3130	8	1	1	0	1	0
3130	15	1	1	0	1	0
3131	1	1	1	1	0	1
3131	8	1	1	1	0	1
3131	16	1	1	1	0	1
3132	8	1	0	0	0	0
3132	15	1	0	0	0	0
3133	8	1	1	0	0	0
3133	15	1	1	0	0	0
3134	8	1	1	0	0	0
3134	15	1	1	0	0	0
3135	13	1	1	0	0	1
3135	18	1	1	0	0	1
3135	19	1	1	0	0	1
3136	4	1	0	1	1	1
3136	8	1	0	1	1	1
3136	9	1	0	1	1	1
3136	16	1	0	1	1	1
3137	8	1	1	0	1	0
3137	9	1	1	0	1	0
3138	8	1	1	0	1	0
3138	15	1	1	0	1	0
3139	8	1	1	1	1	0
3139	15	1	1	1	1	0
3140	8	1	0	0	0	0
3140	15	1	0	0	0	0
3141	2	1	1	1	0	0
3141	8	1	1	1	0	0
3142	2	1	0	1	0	1
3142	8	1	0	1	0	1
3142	15	1	0	1	0	1
3143	8	1	1	0	0	0
3143	15	1	1	0	0	0
3144	8	1	1	0	1	0
3144	15	1	1	0	1	0
3145	8	1	0	0	0	0
3145	21	1	0	0	0	0
3146	8	1	1	0	1	1
3146	15	1	1	0	1	1
3146	16	1	1	0	1	1
3146	20	1	1	0	1	1
3147	8	1	0	1	0	1
3147	15	1	0	1	0	1
3147	16	1	0	1	0	1
3148	8	1	1	0	1	0
3148	16	1	1	0	1	0
3149	8	1	0	0	0	0
3149	15	1	0	0	0	0
3150	8	1	0	0	1	0
3150	16	1	0	0	1	0
3151	8	1	1	0	1	0
3151	15	1	1	0	1	0
3152	9	1	0	0	1	1
3152	18	1	0	0	1	1
3152	19	1	0	0	1	1
3152	20	1	0	0	1	1
3152	21	1	0	0	1	1
3153	8	1	1	0	0	0
3153	21	1	1	0	0	0
3154	8	1	1	0	1	0
3154	15	1	1	0	1	0
3155	8	1	1	0	1	0
3155	15	1	1	0	1	0
3156	8	1	1	0	1	0
3156	15	1	1	0	1	0
3157	8	1	1	0	0	0
3157	15	1	1	0	0	0
3158	8	1	1	0	0	0
3158	15	1	1	0	0	0
3159	8	1	1	0	1	0
3159	15	1	1	0	1	0
3160	8	1	0	0	0	0
3160	15	1	0	0	0	0
3161	8	1	0	0	0	0
3161	15	1	0	0	0	0
3162	8	1	1	0	1	1
3162	9	1	1	0	1	1
3162	15	1	1	0	1	1
3163	8	1	1	0	1	0
3163	15	1	1	0	1	0
3164	8	1	1	0	0	0
3164	15	1	1	0	0	0
3165	8	1	0	0	1	1
3165	15	1	0	0	1	1
3165	16	1	0	0	1	1
3166	8	1	1	0	0	0
3166	15	1	1	0	0	0
3167	18	1	1	0	1	0
3167	19	1	1	0	1	0
3168	2	1	1	1	1	1
3168	8	1	1	1	1	1
3168	15	1	1	1	1	1
3169	8	1	0	1	0	0
3169	15	1	0	1	0	0
3170	8	1	1	0	0	0
3170	15	1	1	0	0	0
3171	8	1	1	0	0	0
3171	15	1	1	0	0	0
3172	8	1	1	0	0	0
3172	15	1	1	0	0	0
3173	8	1	1	0	1	0
3173	15	1	1	0	1	0
3174	8	1	1	0	1	0
3174	15	1	1	0	1	0
3175	8	1	0	0	1	0
3175	15	1	0	0	1	0
3176	8	1	1	0	0	0
3176	15	1	1	0	0	0
3177	8	1	0	0	0	0
3177	15	1	0	0	0	0
3178	8	1	1	0	1	0
3178	15	1	1	0	1	0
3179	8	1	0	0	0	0
3179	15	1	0	0	0	0
3180	16	1	1	0	0	0
3180	20	1	1	0	0	0
3181	8	1	1	0	0	0
3181	15	1	1	0	0	0
3182	8	1	0	0	0	1
3182	15	1	0	0	0	1
3182	21	1	0	0	0	1
3183	8	1	1	0	0	0
3183	15	1	1	0	0	0
3184	8	1	1	1	1	0
3184	15	1	1	1	1	0
3185	8	1	0	0	1	0
3185	16	1	0	0	1	0
3186	8	1	0	0	0	0
3186	16	1	0	0	0	0
3187	8	1	1	1	1	0
3187	15	1	1	1	1	0
3188	8	1	1	0	0	0
3188	15	1	1	0	0	0
3189	7	1	1	1	1	1
3189	8	1	1	1	1	1
3189	15	1	1	1	1	1
3190	8	1	1	0	1	0
3190	15	1	1	0	1	0
3191	8	1	1	0	0	0
3191	15	1	1	0	0	0
3192	8	1	1	0	0	0
3192	15	1	1	0	0	0
3193	8	1	1	0	0	0
3193	15	1	1	0	0	0
3194	8	1	1	0	0	0
3194	15	1	1	0	0	0
3195	8	1	1	0	1	0
3195	15	1	1	0	1	0
3196	11	1	0	0	0	0
3196	12	1	0	0	0	0
3197	8	1	0	0	0	1
3197	15	1	0	0	0	1
3197	16	1	0	0	0	1
3198	8	1	0	1	1	1
3198	15	1	0	1	1	1
3198	16	1	0	1	1	1
3199	8	1	1	0	1	0
3199	15	1	1	0	1	0
3200	8	1	1	0	0	1
3200	15	1	1	0	0	1
3200	16	1	1	0	0	1
3201	8	1	1	0	1	1
3201	9	1	1	0	1	1
3201	15	1	1	0	1	1
3201	16	1	1	0	1	1
3201	21	1	1	0	1	1
3202	8	1	0	1	0	1
3202	15	1	0	1	0	1
3202	16	1	0	1	0	1
3202	18	1	0	1	0	1
3202	19	1	0	1	0	1
3203	8	1	1	0	0	0
3203	15	1	1	0	0	0
3204	8	1	0	0	0	0
3204	15	1	0	0	0	0
3205	8	1	0	0	0	0
3205	15	1	0	0	0	0
3206	8	1	1	0	1	0
3206	15	1	1	0	1	0
3207	8	1	1	0	0	1
3207	15	1	1	0	0	1
3207	17	1	1	0	0	1
3208	8	1	1	1	0	1
3208	15	1	1	1	0	1
3208	16	1	1	1	0	1
3209	8	1	1	0	1	0
3209	15	1	1	0	1	0
3210	8	1	1	0	0	0
3210	15	1	1	0	0	0
3211	8	1	0	0	0	0
3211	15	1	0	0	0	0
3212	8	1	1	0	0	0
3212	15	1	1	0	0	0
3213	8	1	1	0	0	0
3213	15	1	1	0	0	0
3214	8	1	0	0	0	0
3214	15	1	0	0	0	0
3215	8	1	1	0	0	0
3215	15	1	1	0	0	0
3216	8	1	1	1	1	0
3216	15	1	1	1	1	0
3217	8	1	0	1	1	0
3217	15	1	0	1	1	0
3218	8	1	1	0	0	0
3218	15	1	1	0	0	0
3219	2	1	1	1	0	0
3219	11	1	1	1	0	0
3220	8	1	0	1	0	0
3220	16	1	0	1	0	0
3221	8	1	1	0	1	0
3221	15	1	1	0	1	0
3222	8	1	0	0	0	0
3222	15	1	0	0	0	0
3223	7	1	1	1	0	1
3223	8	1	1	1	0	1
3223	15	1	1	1	0	1
3224	8	1	0	0	0	1
3224	18	1	0	0	0	1
3224	19	1	0	0	0	1
3225	8	1	1	1	0	0
3225	15	1	1	1	0	0
3226	8	1	1	0	0	0
3226	15	1	1	0	0	0
3227	8	1	1	1	0	0
3227	15	1	1	1	0	0
3228	8	1	1	0	0	0
3228	15	1	1	0	0	0
3229	8	1	1	0	0	0
3229	15	1	1	0	0	0
3230	2	1	1	1	1	0
3230	9	1	1	1	1	0
3231	2	1	1	1	0	1
3231	8	1	1	1	0	1
3231	15	1	1	1	0	1
3232	8	1	1	0	0	0
3232	15	1	1	0	0	0
3233	2	1	1	1	0	0
3233	9	1	1	1	0	0
3234	8	1	1	0	0	0
3234	15	1	1	0	0	0
3235	8	1	1	0	1	1
3235	9	1	1	0	1	1
3235	15	1	1	0	1	1
3235	18	1	1	0	1	1
3235	19	1	1	0	1	1
3236	2	1	1	1	1	0
3236	8	1	1	1	1	0
3237	8	1	1	0	0	0
3237	15	1	1	0	0	0
3238	8	1	1	0	1	0
3238	15	1	1	0	1	0
3239	8	1	1	0	0	0
3239	15	1	1	0	0	0
3240	8	1	1	0	1	1
3240	15	1	1	0	1	1
3240	16	1	1	0	1	1
3241	8	1	1	0	0	0
3241	15	1	1	0	0	0
3242	8	1	1	0	0	0
3242	15	1	1	0	0	0
3243	8	1	1	0	1	0
3243	15	1	1	0	1	0
3244	8	1	0	0	0	0
3244	15	1	0	0	0	0
3245	8	1	1	0	0	0
3245	15	1	1	0	0	0
3246	8	1	1	0	0	0
3246	15	1	1	0	0	0
3247	8	1	0	0	0	0
3247	15	1	0	0	0	0
3248	18	1	0	0	0	0
3248	19	1	0	0	0	0
3249	18	1	1	0	0	0
3249	19	1	1	0	0	0
3250	8	1	1	0	0	1
3250	15	1	1	0	0	1
3250	20	1	1	0	0	1
3251	8	1	0	0	0	0
3251	15	1	0	0	0	0
3252	8	1	1	0	1	0
3252	9	1	1	0	1	0
3253	8	1	1	1	1	1
3253	15	1	1	1	1	1
3253	17	1	1	1	1	1
3254	3	1	0	1	0	0
3254	8	1	0	1	0	0
3255	8	1	0	0	0	0
3255	15	1	0	0	0	0
3256	8	1	1	0	0	0
3256	15	1	1	0	0	0
3257	8	1	1	0	1	0
3257	15	1	1	0	1	0
3258	8	1	1	0	1	0
3258	15	1	1	0	1	0
3259	8	1	1	0	0	1
3259	15	1	1	0	0	1
3259	16	1	1	0	0	1
3260	8	1	1	0	1	0
3260	15	1	1	0	1	0
3261	8	1	1	1	1	0
3261	15	1	1	1	1	0
3262	8	1	1	0	1	0
3262	20	1	1	0	1	0
3263	3	1	0	1	0	1
3263	8	1	0	1	0	1
3263	15	1	0	1	0	1
3264	8	1	1	0	1	0
3264	15	1	1	0	1	0
3265	8	1	1	0	1	1
3265	15	1	1	0	1	1
3265	16	1	1	0	1	1
3266	8	1	0	1	0	0
3266	15	1	0	1	0	0
3267	18	1	1	0	0	1
3267	19	1	1	0	0	1
3267	20	1	1	0	0	1
3268	8	1	1	0	0	0
3268	15	1	1	0	0	0
3269	8	1	1	0	1	1
3269	15	1	1	0	1	1
3269	16	1	1	0	1	1
3270	8	1	1	0	1	0
3270	15	1	1	0	1	0
3271	8	1	1	0	1	0
3271	15	1	1	0	1	0
3272	8	1	0	0	0	0
3272	15	1	0	0	0	0
3273	8	1	1	0	1	0
3273	15	1	1	0	1	0
3274	8	1	1	1	1	0
3274	15	1	1	1	1	0
3275	8	1	1	1	0	0
3275	15	1	1	1	0	0
3276	8	1	0	0	1	0
3276	15	1	0	0	1	0
3277	8	1	1	0	1	1
3277	15	1	1	0	1	1
3277	16	1	1	0	1	1
3278	8	1	1	0	1	0
3278	15	1	1	0	1	0
3279	8	1	1	0	0	0
3279	16	1	1	0	0	0
3280	8	1	0	1	0	0
3280	9	1	0	1	0	0
3281	8	1	0	1	0	0
3281	15	1	0	1	0	0
3282	8	1	1	0	0	0
3282	15	1	1	0	0	0
3283	8	1	0	1	0	0
3283	15	1	0	1	0	0
3284	8	1	1	0	1	0
3284	15	1	1	0	1	0
3285	8	1	1	0	1	0
3285	15	1	1	0	1	0
3286	8	1	0	0	1	0
3286	15	1	0	0	1	0
3287	9	1	1	0	0	0
3287	16	1	1	0	0	0
3288	8	1	1	0	0	1
3288	15	1	1	0	0	1
3288	16	1	1	0	0	1
3289	2	1	1	1	1	1
3289	8	1	1	1	1	1
3289	15	1	1	1	1	1
3290	18	1	0	0	0	0
3290	19	1	0	0	0	0
3291	8	1	1	0	0	0
3291	15	1	1	0	0	0
3292	8	1	1	0	0	0
3292	15	1	1	0	0	0
3293	8	1	0	1	0	0
3293	15	1	0	1	0	0
3294	8	1	0	1	0	0
3294	15	1	0	1	0	0
3295	8	1	1	0	0	0
3295	15	1	1	0	0	0
3296	8	1	1	0	1	0
3296	15	1	1	0	1	0
3297	8	1	1	0	1	0
3297	15	1	1	0	1	0
3298	2	1	1	1	1	1
3298	8	1	1	1	1	1
3298	15	1	1	1	1	1
3299	8	1	1	0	0	1
3299	15	1	1	0	0	1
3299	16	1	1	0	0	1
3300	8	1	0	1	1	0
3300	15	1	0	1	1	0
3301	8	1	1	0	1	0
3301	15	1	1	0	1	0
3302	8	1	0	0	0	0
3302	16	1	0	0	0	0
3303	8	1	1	0	0	0
3303	15	1	1	0	0	0
3304	18	1	1	0	0	0
3304	19	1	1	0	0	0
3305	8	1	1	0	0	1
3305	15	1	1	0	0	1
3305	17	1	1	0	0	1
3306	8	1	0	0	0	0
3306	15	1	0	0	0	0
3307	9	1	1	0	1	0
3307	11	1	1	0	1	0
3308	8	1	1	0	0	1
3308	15	1	1	0	0	1
3308	16	1	1	0	0	1
3309	8	1	1	0	0	0
3309	15	1	1	0	0	0
3310	8	1	0	0	0	0
3310	15	1	0	0	0	0
3311	8	1	0	0	0	1
3311	15	1	0	0	0	1
3311	16	1	0	0	0	1
3312	8	1	1	0	0	0
3312	15	1	1	0	0	0
3313	8	1	1	0	0	0
3313	15	1	1	0	0	0
3314	8	1	0	0	0	0
3314	15	1	0	0	0	0
3315	8	1	1	0	0	0
3315	15	1	1	0	0	0
3316	8	1	1	0	0	0
3316	15	1	1	0	0	0
3317	8	1	0	1	1	0
3317	15	1	0	1	1	0
3318	8	1	0	0	0	0
3318	15	1	0	0	0	0
3319	8	1	1	1	1	0
3319	15	1	1	1	1	0
3320	8	1	1	0	1	1
3320	15	1	1	0	1	1
3320	16	1	1	0	1	1
3321	8	1	1	0	1	0
3321	15	1	1	0	1	0
3322	4	1	1	0	1	1
3322	10	1	1	0	1	1
3322	14	1	1	0	1	1
3323	8	1	0	0	1	0
3323	15	1	0	0	1	0
3324	11	1	1	0	0	0
3324	12	1	1	0	0	0
3325	8	1	1	0	0	0
3325	15	1	1	0	0	0
3326	8	1	0	0	0	1
3326	15	1	0	0	0	1
3326	16	1	0	0	0	1
3326	20	1	0	0	0	1
3327	8	1	0	1	0	0
3327	15	1	0	1	0	0
3328	8	1	1	0	0	1
3328	16	1	1	0	0	1
3328	20	1	1	0	0	1
3329	8	1	1	1	0	0
3329	15	1	1	1	0	0
3330	8	1	1	0	1	0
3330	15	1	1	0	1	0
3331	8	1	1	0	0	0
3331	15	1	1	0	0	0
3332	2	1	1	1	0	0
3332	3	1	1	1	0	0
3333	8	1	0	1	0	1
3333	15	1	0	1	0	1
3333	16	1	0	1	0	1
3334	3	1	1	1	0	0
3334	9	1	1	1	0	0
3335	8	1	0	0	0	0
3335	15	1	0	0	0	0
3336	8	1	1	1	0	0
3336	15	1	1	1	0	0
3337	8	1	0	1	0	1
3337	9	1	0	1	0	1
3337	15	1	0	1	0	1
3338	8	1	1	0	1	1
3338	15	1	1	0	1	1
3338	16	1	1	0	1	1
3338	20	1	1	0	1	1
3339	8	1	1	0	0	0
3339	15	1	1	0	0	0
3340	8	1	0	0	0	0
3340	15	1	0	0	0	0
3341	8	1	1	0	1	1
3341	15	1	1	0	1	1
3341	21	1	1	0	1	1
3342	2	1	1	1	0	1
3342	8	1	1	1	0	1
3342	15	1	1	1	0	1
3343	8	1	0	0	0	0
3343	16	1	0	0	0	0
3344	18	1	0	0	0	0
3344	19	1	0	0	0	0
3345	16	1	1	0	0	1
3345	18	1	1	0	0	1
3345	19	1	1	0	0	1
3346	8	1	1	0	1	0
3346	15	1	1	0	1	0
3347	8	1	1	0	0	1
3347	15	1	1	0	0	1
3347	16	1	1	0	0	1
3348	8	1	1	0	0	0
3348	15	1	1	0	0	0
3349	7	1	1	1	1	1
3349	9	1	1	1	1	1
3349	16	1	1	1	1	1
3350	8	1	1	0	0	0
3350	15	1	1	0	0	0
3351	8	1	1	0	0	1
3351	15	1	1	0	0	1
3351	16	1	1	0	0	1
3352	8	1	1	1	0	0
3352	9	1	1	1	0	0
3353	2	1	1	1	0	1
3353	8	1	1	1	0	1
3353	15	1	1	1	0	1
3354	8	1	1	0	0	1
3354	15	1	1	0	0	1
3354	17	1	1	0	0	1
3354	21	1	1	0	0	1
3355	8	1	1	0	1	1
3355	15	1	1	0	1	1
3355	16	1	1	0	1	1
3356	8	1	1	0	0	0
3356	15	1	1	0	0	0
3357	8	1	1	0	1	1
3357	15	1	1	0	1	1
3357	16	1	1	0	1	1
3358	2	1	1	1	0	0
3358	5	1	1	1	0	0
3359	2	1	0	1	0	0
3359	8	1	0	1	0	0
3360	2	1	0	1	0	1
3360	8	1	0	1	0	1
3360	15	1	0	1	0	1
3361	8	1	1	0	1	0
3361	15	1	1	0	1	0
3362	8	1	0	0	1	0
3362	15	1	0	0	1	0
3363	8	1	0	1	0	0
3363	15	1	0	1	0	0
3364	2	1	0	1	0	1
3364	8	1	0	1	0	1
3364	15	1	0	1	0	1
3364	16	1	0	1	0	1
3365	8	1	1	0	0	0
3365	15	1	1	0	0	0
3366	8	1	1	0	0	0
3366	15	1	1	0	0	0
3367	11	1	1	0	0	1
3367	18	1	1	0	0	1
3367	19	1	1	0	0	1
3368	8	1	1	0	0	0
3368	15	1	1	0	0	0
3369	8	1	1	0	0	0
3369	16	1	1	0	0	0
3370	2	1	1	1	0	0
3370	16	1	1	1	0	0
3371	8	1	0	0	0	0
3371	16	1	0	0	0	0
3372	8	1	1	0	0	0
3372	21	1	1	0	0	0
3373	2	1	1	0	1	0
3373	10	1	1	0	1	0
3374	8	1	0	0	0	0
3374	15	1	0	0	0	0
3375	8	1	1	0	1	0
3375	15	1	1	0	1	0
3376	8	1	1	0	0	0
3376	15	1	1	0	0	0
3377	8	1	1	0	1	0
3377	15	1	1	0	1	0
3378	2	1	1	1	1	0
3378	8	1	1	1	1	0
3379	8	1	0	0	0	1
3379	15	1	0	0	0	1
3379	20	1	0	0	0	1
3380	8	1	1	0	0	0
3380	16	1	1	0	0	0
3381	9	1	1	0	0	0
3381	16	1	1	0	0	0
3382	8	1	1	0	0	0
3382	15	1	1	0	0	0
3383	8	1	0	0	0	1
3383	15	1	0	0	0	1
3383	16	1	0	0	0	1
3384	8	1	1	0	1	0
3384	15	1	1	0	1	0
3385	8	1	0	0	0	0
3385	15	1	0	0	0	0
3386	8	1	0	0	0	0
3386	16	1	0	0	0	0
3387	8	1	1	0	1	0
3387	15	1	1	0	1	0
3388	8	1	1	0	0	0
3388	15	1	1	0	0	0
3389	8	1	0	0	0	1
3389	15	1	0	0	0	1
3389	16	1	0	0	0	1
3390	8	1	1	0	0	0
3390	15	1	1	0	0	0
3391	8	1	1	0	1	0
3391	21	1	1	0	1	0
3392	8	1	0	0	0	1
3392	15	1	0	0	0	1
3392	16	1	0	0	0	1
3393	8	1	0	0	0	0
3393	15	1	0	0	0	0
3394	8	1	1	0	0	1
3394	15	1	1	0	0	1
3394	16	1	1	0	0	1
3395	18	1	1	0	0	0
3395	19	1	1	0	0	0
3396	8	1	0	0	1	0
3396	15	1	0	0	1	0
3397	18	1	0	0	0	0
3397	19	1	0	0	0	0
3398	8	1	1	0	0	1
3398	15	1	1	0	0	1
3398	16	1	1	0	0	1
3399	8	1	1	0	0	0
3399	15	1	1	0	0	0
3400	8	1	1	0	0	1
3400	15	1	1	0	0	1
3400	16	1	1	0	0	1
3401	8	1	1	0	0	0
3401	15	1	1	0	0	0
3402	2	1	1	1	1	0
3402	3	1	1	1	1	0
3403	8	1	1	0	1	1
3403	15	1	1	0	1	1
3403	16	1	1	0	1	1
3404	8	1	1	1	0	0
3404	15	1	1	1	0	0
3405	8	1	1	0	1	0
3405	16	1	1	0	1	0
3406	8	1	0	1	1	0
3406	15	1	0	1	1	0
3407	8	1	1	0	0	0
3407	15	1	1	0	0	0
3408	8	1	1	0	1	0
3408	15	1	1	0	1	0
3409	8	1	0	0	1	0
3409	15	1	0	0	1	0
3410	8	1	1	0	1	1
3410	15	1	1	0	1	1
3410	21	1	1	0	1	1
3411	8	1	0	1	0	0
3411	15	1	0	1	0	0
3412	8	1	1	0	1	0
3412	15	1	1	0	1	0
3413	8	1	0	0	0	0
3413	16	1	0	0	0	0
3414	8	1	0	1	0	0
3414	15	1	0	1	0	0
3415	8	1	1	0	1	0
3415	15	1	1	0	1	0
3416	18	1	0	0	0	0
3416	19	1	0	0	0	0
3417	8	1	1	0	1	0
3417	15	1	1	0	1	0
3418	8	1	1	0	1	0
3418	15	1	1	0	1	0
3419	8	1	1	0	0	0
3419	15	1	1	0	0	0
3420	8	1	1	0	0	0
3420	15	1	1	0	0	0
3421	8	1	1	1	0	1
3421	15	1	1	1	0	1
3421	21	1	1	1	0	1
3422	11	1	0	1	0	0
3422	12	1	0	1	0	0
3423	8	1	1	0	0	0
3423	15	1	1	0	0	0
3424	8	1	1	0	0	1
3424	15	1	1	0	0	1
3424	17	1	1	0	0	1
3425	8	1	1	0	1	0
3425	16	1	1	0	1	0
3426	8	1	0	0	0	0
3426	15	1	0	0	0	0
3427	8	1	1	0	0	0
3427	15	1	1	0	0	0
3428	8	1	0	0	0	0
3428	9	1	0	0	0	0
3429	11	1	0	1	0	0
3429	16	1	0	1	0	0
3430	8	1	1	1	0	0
3430	15	1	1	1	0	0
3431	8	1	1	0	0	1
3431	9	1	1	0	0	1
3431	15	1	1	0	0	1
3432	5	1	1	1	1	0
3432	8	1	1	1	1	0
3433	8	1	1	0	1	0
3433	15	1	1	0	1	0
3434	8	1	1	0	1	0
3434	15	1	1	0	1	0
3435	8	1	1	0	0	0
3435	15	1	1	0	0	0
3436	18	1	0	0	0	0
3436	19	1	0	0	0	0
3437	8	1	1	0	0	0
3437	16	1	1	0	0	0
3438	8	1	1	0	0	1
3438	11	1	1	0	0	1
3438	16	1	1	0	0	1
3439	8	1	1	0	0	0
3439	15	1	1	0	0	0
3440	8	1	1	0	0	0
3440	15	1	1	0	0	0
3441	8	1	0	1	1	0
3441	15	1	0	1	1	0
3442	8	1	1	0	0	0
3442	15	1	1	0	0	0
3443	2	1	1	1	0	1
3443	8	1	1	1	0	1
3443	15	1	1	1	0	1
3444	8	1	1	1	0	0
3444	15	1	1	1	0	0
3445	8	1	1	0	1	0
3445	15	1	1	0	1	0
3446	8	1	1	0	0	0
3446	15	1	1	0	0	0
3447	16	1	1	0	0	1
3447	18	1	1	0	0	1
3447	19	1	1	0	0	1
3448	8	1	1	0	1	0
3448	15	1	1	0	1	0
3449	2	1	1	1	1	0
3449	7	1	1	1	1	0
3450	9	1	1	0	0	0
3450	16	1	1	0	0	0
3451	11	1	1	0	0	1
3451	12	1	1	0	0	1
3451	16	1	1	0	0	1
3452	16	1	0	0	1	1
3452	18	1	0	0	1	1
3452	19	1	0	0	1	1
3453	8	1	0	0	0	0
3453	15	1	0	0	0	0
3454	8	1	0	0	1	0
3454	15	1	0	0	1	0
3455	8	1	0	0	0	1
3455	15	1	0	0	0	1
3455	16	1	0	0	0	1
3456	8	1	1	0	0	0
3456	15	1	1	0	0	0
3457	8	1	1	0	1	0
3457	15	1	1	0	1	0
3458	8	1	1	0	0	1
3458	15	1	1	0	0	1
3458	16	1	1	0	0	1
3459	8	1	0	0	0	1
3459	15	1	0	0	0	1
3459	16	1	0	0	0	1
3460	8	1	1	0	0	0
3460	15	1	1	0	0	0
3461	8	1	1	0	1	1
3461	16	1	1	0	1	1
3461	20	1	1	0	1	1
3462	8	1	1	0	0	1
3462	15	1	1	0	0	1
3462	16	1	1	0	0	1
3463	3	1	0	1	1	1
3463	8	1	0	1	1	1
3463	15	1	0	1	1	1
3464	9	1	1	0	1	0
3464	16	1	1	0	1	0
3465	8	1	1	1	0	0
3465	15	1	1	1	0	0
3466	7	1	0	0	0	1
3466	8	1	0	0	0	1
3466	15	1	0	0	0	1
3467	8	1	1	0	0	0
3467	15	1	1	0	0	0
3468	8	1	1	1	1	0
